,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
74,3112,3112,GerDracor/klinger-die-neue-arria.xml,In zwei Stunden – Auf ein Schiff – Nach Amerika – Drullo – Eine Galeere doch?,0,77,character_speech,5,2,,JULIO.,#julio,791.0,MALE,being moved,schauspiel,,1775.0,being moved,being moved
75,3113,3113,GerDracor/klinger-die-neue-arria.xml,"Ha, ha,
              ha!",78,103,character_speech,5,2,,JULIO.,#julio,791.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
76,3114,3114,GerDracor/klinger-die-neue-arria.xml,"Empfehlen Sie mich dem Prinzen mein Herr, ich werde mich fertig halten.",104,175,character_speech,5,2,,JULIO.,#julio,791.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
77,3115,3115,GerDracor/klinger-die-neue-arria.xml,Donna!,0,6,character_speech,5,2,,ABGEORDNETER.,#abgeordneter,792.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
78,3116,3116,GerDracor/klinger-die-neue-arria.xml,der Prinz hofft Sie würden mir folgen.,7,45,character_speech,5,2,,ABGEORDNETER.,#abgeordneter,792.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
79,3117,3117,GerDracor/klinger-die-neue-arria.xml,"Und ich hoff der Prinz wird die Gnad haben, mich in einer Stunde abholen zu
              lassen.",0,97,character_speech,5,2,,SOLINA.,#solina,793.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
80,3118,3118,GerDracor/klinger-die-neue-arria.xml,Abgeordneter ab.,0,16,stage_direction,5,2,speech_part,,#solina,793.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
81,3119,3119,GerDracor/klinger-die-neue-arria.xml,liest noch einmal.,0,18,stage_direction,5,2,speech_part,,#julio,794.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
82,3120,3120,GerDracor/klinger-die-neue-arria.xml,Ha!,0,3,character_speech,5,2,,JULIO,#julio,794.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
83,3121,3121,GerDracor/klinger-die-neue-arria.xml,ha!,4,7,character_speech,5,2,,JULIO,#julio,794.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
84,3122,3122,GerDracor/klinger-die-neue-arria.xml,ha!,8,11,character_speech,5,2,,JULIO,#julio,794.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
85,3123,3123,GerDracor/klinger-die-neue-arria.xml,"herrlich ausgedacht, und sklavisch, ganz ihrer würdig.",12,66,character_speech,5,2,,JULIO,#julio,794.0,MALE,"admiration, reverence",schauspiel,,1775.0,positive,emotions of affection
86,3124,3124,GerDracor/klinger-die-neue-arria.xml,Nun Donna!,67,77,character_speech,5,2,,JULIO,#julio,794.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
87,3125,3125,GerDracor/klinger-die-neue-arria.xml,"laß
              mich allein!",78,108,character_speech,5,2,,JULIO,#julio,794.0,MALE,being moved,schauspiel,,1775.0,being moved,being moved
88,3126,3126,GerDracor/klinger-die-neue-arria.xml,Was sagst du?,0,13,character_speech,5,2,,SOLINA.,#solina,795.0,FEMALE,being moved,schauspiel,,1775.0,being moved,being moved
89,3127,3127,GerDracor/klinger-die-neue-arria.xml,Lies nur!,0,9,character_speech,5,2,,JULIO.,#julio,796.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
90,3128,3128,GerDracor/klinger-die-neue-arria.xml,unsre Banden sind getrennt.,10,37,character_speech,5,2,,JULIO.,#julio,796.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
91,3129,3129,GerDracor/klinger-die-neue-arria.xml,"Gott sei gedankt, daß du's mit solcher
              Standhaftigkeit liest.",38,113,character_speech,5,2,,JULIO.,#julio,796.0,MALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
92,3130,3130,GerDracor/klinger-die-neue-arria.xml,Ewiger Sklav!,114,127,character_speech,5,2,,JULIO.,#julio,796.0,MALE,"admiration, reverence",schauspiel,,1775.0,positive,emotions of affection
93,3131,3131,GerDracor/klinger-die-neue-arria.xml,nicht weiter!,128,141,character_speech,5,2,,JULIO.,#julio,796.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
94,3132,3132,GerDracor/klinger-die-neue-arria.xml,– Laß mich Liebe!,142,159,character_speech,5,2,,JULIO.,#julio,796.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
95,3133,3133,GerDracor/klinger-die-neue-arria.xml,Julio!,0,6,character_speech,5,2,,SOLINA.,#solina,797.0,FEMALE,being moved,schauspiel,,1775.0,being moved,being moved
96,3134,3134,GerDracor/klinger-die-neue-arria.xml,Mein Julio!,7,18,character_speech,5,2,,SOLINA.,#solina,797.0,FEMALE,being moved,schauspiel,,1775.0,being moved,being moved
97,3135,3135,GerDracor/klinger-die-neue-arria.xml,Denke nichts.,0,13,character_speech,5,2,,JULIO.,#julio,798.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
98,3136,3136,GerDracor/klinger-die-neue-arria.xml,Geh in Frieden.,14,29,character_speech,5,2,,JULIO.,#julio,798.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
99,3137,3137,GerDracor/klinger-die-neue-arria.xml,"Ich hab mich aufgeopfert, durch meinen Eifer, durch
              meine Wärme.",30,108,character_speech,5,2,,JULIO.,#julio,798.0,MALE,"admiration, reverence",schauspiel,,1775.0,positive,emotions of affection
100,3138,3138,GerDracor/klinger-die-neue-arria.xml,"Ha ich möchte mit dem letzten Römer rufen: Unglückliche Tugend wie ward
              ich in deinem Dienst betrogen.",109,225,character_speech,5,2,,JULIO.,#julio,798.0,MALE,suffering,schauspiel,,1775.0,negative,emotions of suffering and empathy
101,3139,3139,GerDracor/klinger-die-neue-arria.xml,"Ich glaubte du wärest ein würkliches Wesen, und in
              diesem Glauben verband ich mich mit dir; aber heute seh ich, daß du nur ein eitler
              Name, ein Schatten, Raub, und Sklavin des Glücks bist.",226,442,character_speech,5,2,,JULIO.,#julio,798.0,MALE,suffering,schauspiel,,1775.0,negative,emotions of suffering and empathy
102,3140,3140,GerDracor/klinger-die-neue-arria.xml,– Donna!,443,451,character_speech,5,2,,JULIO.,#julio,798.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
103,3141,3141,GerDracor/klinger-die-neue-arria.xml,"laß mich dich noch
              einmal umarmen, und sie anbeten.",452,517,character_speech,5,2,,JULIO.,#julio,798.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
104,3142,3142,GerDracor/klinger-die-neue-arria.xml,"Rette mich von diesem Zweifel, und dann geh –",518,563,character_speech,5,2,,JULIO.,#julio,798.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
105,3143,3143,GerDracor/klinger-die-neue-arria.xml,Geht auf und nieder.,0,20,stage_direction,5,2,inner_speech,,#julio,798.0,MALE,being moved,schauspiel,,1775.0,being moved,being moved
106,3144,3144,GerDracor/klinger-die-neue-arria.xml," Ich hab noch zwei Stunden nach dem Ausspruch,
              laß mich nun!",0,74,character_speech,5,2,,JULIO.,#julio,798.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
107,3145,3145,GerDracor/klinger-die-neue-arria.xml,laß mich!,75,84,character_speech,5,2,,JULIO.,#julio,798.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
108,3146,3146,GerDracor/klinger-die-neue-arria.xml,–,85,86,character_speech,5,2,,JULIO.,#julio,798.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
109,3147,3147,GerDracor/klinger-die-neue-arria.xml,Willst du's abwarten?,0,21,character_speech,5,2,,SOLINA.,#solina,799.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
110,3148,3148,GerDracor/klinger-die-neue-arria.xml,Abwarten?,0,9,character_speech,5,2,,JULIO.,#julio,800.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
111,3149,3149,GerDracor/klinger-die-neue-arria.xml,Donna schau mir durch die Augen in die Seel!,10,54,character_speech,5,2,,JULIO.,#julio,800.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
112,3150,3150,GerDracor/klinger-die-neue-arria.xml,fühl was ich denk.,55,73,character_speech,5,2,,JULIO.,#julio,800.0,MALE,being moved,schauspiel,,1775.0,being moved,being moved
113,3151,3151,GerDracor/klinger-die-neue-arria.xml,Ha Julio!,0,9,character_speech,5,2,,SOLINA.,#solina,801.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
114,3152,3152,GerDracor/klinger-die-neue-arria.xml,daß du das bist!,10,26,character_speech,5,2,,SOLINA.,#solina,801.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
115,3153,3153,GerDracor/klinger-die-neue-arria.xml,daß ich dich hier habe!,27,50,character_speech,5,2,,SOLINA.,#solina,801.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
116,3154,3154,GerDracor/klinger-die-neue-arria.xml,"Sieh mich an, und fühl wie einig
              wir sind.",51,107,character_speech,5,2,,SOLINA.,#solina,801.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
117,3155,3155,GerDracor/klinger-die-neue-arria.xml,Bei der Hoheit des Menschen!,0,28,character_speech,5,2,,JULIO.,#julio,802.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
118,3156,3156,GerDracor/klinger-die-neue-arria.xml,wir sind die einzige Geschöpfe auf Gottes Boden.,29,77,character_speech,5,2,,JULIO.,#julio,802.0,MALE,"admiration, reverence",schauspiel,,1775.0,positive,emotions of affection
119,3157,3157,GerDracor/klinger-die-neue-arria.xml,Julio und eben deswegen die Erde unter unsre Füße.,0,50,character_speech,5,2,,SOLINA.,#solina,803.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
120,3158,3158,GerDracor/klinger-die-neue-arria.xml,"Wir sind würdig Gottes
              allmächtigen Atem in uns zu ziehen.",51,123,character_speech,5,2,,SOLINA.,#solina,803.0,FEMALE,"admiration, reverence",schauspiel,,1775.0,positive,emotions of affection
121,3159,3159,GerDracor/klinger-die-neue-arria.xml,Julio!,124,130,character_speech,5,2,,SOLINA.,#solina,803.0,FEMALE,being moved,schauspiel,,1775.0,being moved,being moved
122,3160,3160,GerDracor/klinger-die-neue-arria.xml,mein Julio!,131,142,character_speech,5,2,,SOLINA.,#solina,803.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
123,3161,3161,GerDracor/klinger-die-neue-arria.xml,faßt sie an der Hand.,0,21,stage_direction,5,2,speech_part,,#julio,804.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
124,3162,3162,GerDracor/klinger-die-neue-arria.xml,Was läuft dir durch die Adern?,0,30,character_speech,5,2,,JULIO,#julio,804.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
125,3163,3163,GerDracor/klinger-die-neue-arria.xml,Du weinst – meine Solina!,31,56,character_speech,5,2,,JULIO,#julio,804.0,MALE,suffering,schauspiel,,1775.0,negative,emotions of suffering and empathy
126,3164,3164,GerDracor/klinger-die-neue-arria.xml,"Für Freude, daß ich dich würdig seh mit mir zu sterben.",0,55,character_speech,5,2,,SOLINA.,#solina,805.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
127,3165,3165,GerDracor/klinger-die-neue-arria.xml,"Armer, lieber Narr!",56,75,character_speech,5,2,,SOLINA.,#solina,805.0,FEMALE,compassion,schauspiel,,1775.0,negative,emotions of suffering and empathy
128,3166,3166,GerDracor/klinger-die-neue-arria.xml,"Du
              glaubtest ich könnte dich lassen!",76,126,character_speech,5,2,,SOLINA.,#solina,805.0,FEMALE,abhorrence,schauspiel,,1775.0,negative,emotions of rejection
129,3167,3167,GerDracor/klinger-die-neue-arria.xml,Meine Donna!,0,12,character_speech,5,2,,JULIO.,#julio,806.0,MALE,being moved,schauspiel,,1775.0,being moved,being moved
130,3168,3168,GerDracor/klinger-die-neue-arria.xml,Unaussprechlich ist's was mir durch die Seele fährt.,0,52,character_speech,5,2,,SOLINA.,#solina,807.0,FEMALE,suffering,schauspiel,,1775.0,negative,emotions of suffering and empathy
131,3169,3169,GerDracor/klinger-die-neue-arria.xml,"Julio ich steh über der
              Schöpfung – Gott im Himmel sei Dank!",53,127,character_speech,5,2,,SOLINA.,#solina,807.0,FEMALE,"admiration, reverence",schauspiel,,1775.0,positive,emotions of affection
132,3170,3170,GerDracor/klinger-die-neue-arria.xml,"daß du mir die Stunde des Muts geschenkt hast,
              mich rein zu erhalten, und dir meine Seele unbefleckt zu überliefern.",128,258,character_speech,5,2,,SOLINA.,#solina,807.0,FEMALE,"admiration, reverence",schauspiel,,1775.0,positive,emotions of affection
133,3171,3171,GerDracor/klinger-die-neue-arria.xml,kniet sich vor sie.,0,19,stage_direction,5,2,speech_part,,#julio,808.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
134,3172,3172,GerDracor/klinger-die-neue-arria.xml,"Und du unaussprechliches Wesen, das du den Augenblick den Göttern mehr verwandt bist
              als den Menschen, hier nimm meinen letzten, heißen Dank, daß du deine Augen auf mich
              gerichtet hast, meine Seele verstundest, und so mit mir endest.",0,261,character_speech,5,2,,JULIO,#julio,808.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
135,3173,3173,GerDracor/klinger-die-neue-arria.xml,"Du durftest kaum
              meinen Geist berühren und er begriff den deinen.",262,341,character_speech,5,2,,JULIO,#julio,808.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
136,3174,3174,GerDracor/klinger-die-neue-arria.xml,"In mir und dir bildete sich kein
              Gedanken, kein Wollen, das nicht gleich einstimmig in uns  beiden
              geboren ward ... Laß uns ewig so sein, laß mich dir wert sein in dieser Stunde!",342,548,character_speech,5,2,,JULIO,#julio,808.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
137,3175,3175,GerDracor/klinger-die-neue-arria.xml,Steh auf!,0,9,character_speech,5,2,,SOLINA.,#solina,809.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
138,3176,3176,GerDracor/klinger-die-neue-arria.xml,Steh auf!,10,19,character_speech,5,2,,SOLINA.,#solina,809.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
139,3177,3177,GerDracor/klinger-die-neue-arria.xml,Laß dich umfassen!,20,38,character_speech,5,2,,SOLINA.,#solina,809.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
140,3178,3178,GerDracor/klinger-die-neue-arria.xml,laß dich lieben!,39,55,character_speech,5,2,,SOLINA.,#solina,809.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
141,3179,3179,GerDracor/klinger-die-neue-arria.xml,"Laß dich mit diesem Kuß
              entzünden!",56,104,character_speech,5,2,,SOLINA.,#solina,809.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
142,3180,3180,GerDracor/klinger-die-neue-arria.xml,Denke des ersten!,105,122,character_speech,5,2,,SOLINA.,#solina,809.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
143,3181,3181,GerDracor/klinger-die-neue-arria.xml,Denke was unsre Liebe war!,123,149,character_speech,5,2,,SOLINA.,#solina,809.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
144,3182,3182,GerDracor/klinger-die-neue-arria.xml,Küßt ihn.,0,9,stage_direction,5,2,inner_speech,,#solina,809.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
145,3183,3183,GerDracor/klinger-die-neue-arria.xml," Rein
              war sie, wie keine Liebe hier.",0,50,character_speech,5,2,,SOLINA.,#solina,809.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
146,3184,3184,GerDracor/klinger-die-neue-arria.xml,So sei unsre Liebe noch einmal unbefangen.,0,42,character_speech,5,2,,JULIO.,#julio,810.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
147,3185,3185,GerDracor/klinger-die-neue-arria.xml,"Das ist weggewischt was mich nicht
              schlafen ließ, was mich nicht wachen ließ.",43,134,character_speech,5,2,,JULIO.,#julio,810.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
148,3186,3186,GerDracor/klinger-die-neue-arria.xml,"Ohnegleichen liebte ich dich von der ersten
              Sekunde.",135,201,character_speech,5,2,,JULIO.,#julio,810.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
149,3187,3187,GerDracor/klinger-die-neue-arria.xml,Aber seither!,202,215,character_speech,5,2,,JULIO.,#julio,810.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
150,3188,3188,GerDracor/klinger-die-neue-arria.xml,"in der wärmsten Umfassung, in den heißten Begegnungen unsrer
              Seelen, da fiel das auf mich –",216,321,character_speech,5,2,,JULIO.,#julio,810.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
151,3189,3189,GerDracor/klinger-die-neue-arria.xml,Dank!,0,5,character_speech,5,2,,SOLINA.,#solina,811.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
152,3190,3190,GerDracor/klinger-die-neue-arria.xml,daß das all so war.,6,25,character_speech,5,2,,SOLINA.,#solina,811.0,FEMALE,being moved,schauspiel,,1775.0,being moved,being moved
153,3191,3191,GerDracor/klinger-die-neue-arria.xml,Drum warst du Julio!,26,46,character_speech,5,2,,SOLINA.,#solina,811.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
154,3192,3192,GerDracor/klinger-die-neue-arria.xml,Was wollten wir auch zusammen machen.,47,84,character_speech,5,2,,SOLINA.,#solina,811.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
155,3193,3193,GerDracor/klinger-die-neue-arria.xml,"Diese Empfindungen mußten dem Geist aufhelfen, und so zu ewigem Gefühl werden.",99,177,character_speech,5,2,,SOLINA.,#solina,811.0,FEMALE,suffering,schauspiel,,1775.0,negative,emotions of suffering and empathy
156,3194,3194,GerDracor/klinger-die-neue-arria.xml,Daß wir's sind!,0,15,character_speech,5,2,,JULIO.,#julio,812.0,MALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
157,3195,3195,GerDracor/klinger-die-neue-arria.xml,daß wir uns alles sind!,16,39,character_speech,5,2,,JULIO.,#julio,812.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
158,3196,3196,GerDracor/klinger-die-neue-arria.xml,"daß darauf nichts ankommt es auch für andern
              zu sein und zu scheinen.",40,123,character_speech,5,2,,JULIO.,#julio,812.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
159,3197,3197,GerDracor/klinger-die-neue-arria.xml,So mein ich's.,0,14,character_speech,5,2,,SOLINA.,#solina,813.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
160,3198,3198,GerDracor/klinger-die-neue-arria.xml,Das allein ist daurende Unsterblichkeit in mir und dir.,15,70,character_speech,5,2,,SOLINA.,#solina,813.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
161,3199,3199,GerDracor/klinger-die-neue-arria.xml,"Das machte
              mich dein von Anfang.",71,117,character_speech,5,2,,SOLINA.,#solina,813.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
162,3200,3200,GerDracor/klinger-die-neue-arria.xml,"Ich sah Julio, daß eigne Größe dein Teil war, wenn du nur
              wolltest.",118,199,character_speech,5,2,,SOLINA.,#solina,813.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
163,3201,3201,GerDracor/klinger-die-neue-arria.xml,"Und daß nicht Neid, Eifersucht, schale Eitelkeit dich hinriß nachzuklettern.",200,276,character_speech,5,2,,SOLINA.,#solina,813.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
164,3202,3202,GerDracor/klinger-die-neue-arria.xml,"Bewußtsein Ich kann's, ich bin's, dies verschaffte dir Solinas Liebe und
              das Glück mit ihr zu enden.",291,405,character_speech,5,2,,SOLINA.,#solina,813.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
165,3203,3203,GerDracor/klinger-die-neue-arria.xml,Getrennt kann keins von uns leben!,406,440,character_speech,5,2,,SOLINA.,#solina,813.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
166,3204,3204,GerDracor/klinger-die-neue-arria.xml,Wie könnte eins ohne das andre diesen Geist herumtragen?,0,56,character_speech,5,2,,JULIO.,#julio,814.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
167,3205,3205,GerDracor/klinger-die-neue-arria.xml,Laß uns enden!,57,71,character_speech,5,2,,JULIO.,#julio,814.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
168,3206,3206,GerDracor/klinger-die-neue-arria.xml,"laß uns ihnen
              den Rücken wenden und uns mit der Quelle unsers Wesens vereinigen.",72,166,character_speech,5,2,,JULIO.,#julio,814.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
169,3207,3207,GerDracor/klinger-die-neue-arria.xml,"Ha wie alles an mir
              strebt aufzufliegen, und abzuwerfen!",167,237,character_speech,5,2,,JULIO.,#julio,814.0,MALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
170,3208,3208,GerDracor/klinger-die-neue-arria.xml,"wie meine Seele zittert auf den Lippen voll des
              heißen Verlangens!",238,318,character_speech,5,2,,JULIO.,#julio,814.0,MALE,desire,schauspiel,,1775.0,positive,emotions of affection
171,3209,3209,GerDracor/klinger-die-neue-arria.xml,"Ah so faß denn noch einmal alles in deinem Herzen zusammen und laß das Entzücken an
              meinem Halse zu hangen noch einmal durch deine Adern dringen – Fühle die Gottheit wie
              ich!",0,202,character_speech,5,2,,SOLINA.,#solina,815.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
172,3210,3210,GerDracor/klinger-die-neue-arria.xml,"Ich fühl alles so, vom Herzen bricht mir das Wort.",0,50,character_speech,5,2,,JULIO.,#julio,816.0,MALE,suffering,schauspiel,,1775.0,negative,emotions of suffering and empathy
173,3211,3211,GerDracor/klinger-die-neue-arria.xml,Ich hab ausgeredet.,51,70,character_speech,5,2,,JULIO.,#julio,816.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
174,3212,3212,GerDracor/klinger-die-neue-arria.xml,"Ohne aufzuhören, denn jetzt bist du erst.",0,41,character_speech,5,2,,SOLINA.,#solina,817.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
175,3213,3213,GerDracor/klinger-die-neue-arria.xml,"Alles, große Liebe!",0,19,character_speech,5,2,,JULIO.,#julio,818.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
176,3214,3214,GerDracor/klinger-die-neue-arria.xml,"Alle meine Anstalten sind gemacht, meine Sachen an meinen Bruder geschickt, so
              bereitet war ich.",0,110,character_speech,5,2,,SOLINA.,#solina,819.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
177,3215,3215,GerDracor/klinger-die-neue-arria.xml,Hast du noch was?,111,128,character_speech,5,2,,SOLINA.,#solina,819.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
178,3216,3216,GerDracor/klinger-die-neue-arria.xml,"Ich hab Pirro zur Herzogin geschickt, wenn sie ihn haben  weggelassen.",0,70,character_speech,5,2,,JULIO.,#julio,820.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
179,3217,3217,GerDracor/klinger-die-neue-arria.xml,"Gott segne sie, und helfe ihr aus.",85,119,character_speech,5,2,,JULIO.,#julio,820.0,MALE,"admiration, reverence",schauspiel,,1775.0,positive,emotions of affection
180,3218,3218,GerDracor/klinger-die-neue-arria.xml,– Ich war bereitet Donna!,120,145,character_speech,5,2,,JULIO.,#julio,820.0,MALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
181,3219,3219,GerDracor/klinger-die-neue-arria.xml,Da könnte man sich noch einmal freuen; aber Ende muß sein.,0,58,character_speech,5,2,,SOLINA.,#solina,821.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
182,3220,3220,GerDracor/klinger-die-neue-arria.xml,"Zieht einen Dolch
                hervor.",0,41,stage_direction,5,2,inner_speech,,#solina,821.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
183,3221,3221,GerDracor/klinger-die-neue-arria.xml, Diesen Freund kennst du?,0,25,character_speech,5,2,,SOLINA.,#solina,821.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
184,3222,3222,GerDracor/klinger-die-neue-arria.xml,Schreckt er dich?,26,43,character_speech,5,2,,SOLINA.,#solina,821.0,FEMALE,fear,schauspiel,,1775.0,negative,emotions of anxiety
185,3223,3223,GerDracor/klinger-die-neue-arria.xml,Laß mich ihn küssen.,0,20,character_speech,5,2,,JULIO.,#julio,822.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
186,3224,3224,GerDracor/klinger-die-neue-arria.xml,Küßt ihn.,0,9,stage_direction,5,2,speech_part,,#julio,822.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
187,3225,3225,GerDracor/klinger-die-neue-arria.xml,Und mich.,0,9,character_speech,5,2,,SOLINA.,#solina,823.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
188,3226,3226,GerDracor/klinger-die-neue-arria.xml,Küßt ihn gleichfalls.,0,21,stage_direction,5,2,inner_speech,,#solina,823.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
189,3227,3227,GerDracor/klinger-die-neue-arria.xml, Ganz mein Julio!,0,17,character_speech,5,2,,SOLINA.,#solina,823.0,FEMALE,joy,schauspiel,,1775.0,positive,emotions of pleasure
190,3228,3228,GerDracor/klinger-die-neue-arria.xml,Ganz dein!,0,10,character_speech,5,2,,JULIO.,#julio,824.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
191,3229,3229,GerDracor/klinger-die-neue-arria.xml,Denke an Laura!,0,15,character_speech,5,2,,SOLINA.,#solina,825.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
192,3230,3230,GerDracor/klinger-die-neue-arria.xml,Ihr Geist umschwebt uns.,0,24,character_speech,5,2,,JULIO.,#julio,826.0,MALE,love,schauspiel,,1775.0,positive,emotions of affection
193,3231,3231,GerDracor/klinger-die-neue-arria.xml,Umfaß mich!,0,11,character_speech,5,2,,SOLINA.,#solina,827.0,FEMALE,being moved,schauspiel,,1775.0,being moved,being moved
194,3232,3232,GerDracor/klinger-die-neue-arria.xml,Umfaß mich!,12,23,character_speech,5,2,,SOLINA.,#solina,827.0,FEMALE,being moved,schauspiel,,1775.0,being moved,being moved
195,3233,3233,GerDracor/klinger-die-neue-arria.xml,"Zieh ihn aus meinem Herzen, wenn ich meiner Seele Flügel
              gegeben habe.",24,108,character_speech,5,2,,SOLINA.,#solina,827.0,FEMALE,love,schauspiel,,1775.0,positive,emotions of affection
196,3234,3234,GerDracor/klinger-die-neue-arria.xml,Noch eins!,109,119,character_speech,5,2,,SOLINA.,#solina,827.0,FEMALE,no_annotation,schauspiel,,1775.0,no_annotation,no_annotation
