,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
2805,2805,2805,GerDracor/klinger-sturm-und-drang.xml,und du Kapitän?,13,28,character_speech,5,12,,WILD.,#wild,779.0,MALE,being moved,being moved,being moved
2806,2806,2806,GerDracor/klinger-sturm-und-drang.xml,Ich weiß das noch all nicht.,0,28,character_speech,5,12,,KAPITÄN.,#kapitaen,780.0,MALE,no_annotation,no_annotation,no_annotation
2807,2807,2807,GerDracor/klinger-sturm-und-drang.xml,Komm Knabe!,29,40,character_speech,5,12,,KAPITÄN.,#kapitaen,780.0,MALE,anger,negative,emotions of rejection
2808,2808,2808,GerDracor/klinger-sturm-und-drang.xml,Bleib Harry!,0,12,character_speech,5,12,,BERKLEY.,#berkley,781.0,MALE,being moved,being moved,being moved
2809,2809,2809,GerDracor/klinger-sturm-und-drang.xml,Es mißfällt mir ja.,0,19,character_speech,5,12,,KAPITÄN.,#kapitaen,782.0,MALE,suffering,negative,emotions of suffering and empathy
2810,2810,2810,GerDracor/klinger-sturm-und-drang.xml,"Ich muß erst einig mit mir werden, eh ich's mit andern werden
              kann.",20,101,character_speech,5,12,,KAPITÄN.,#kapitaen,782.0,MALE,no_annotation,no_annotation,no_annotation
2811,2811,2811,GerDracor/klinger-sturm-und-drang.xml,Mohr!,102,107,character_speech,5,12,,KAPITÄN.,#kapitaen,782.0,MALE,anger,negative,emotions of rejection
2812,2812,2812,GerDracor/klinger-sturm-und-drang.xml,Mohr!,108,113,character_speech,5,12,,KAPITÄN.,#kapitaen,782.0,MALE,anger,negative,emotions of rejection
2813,2813,2813,GerDracor/klinger-sturm-und-drang.xml,Hier lieber Lord!,0,17,character_speech,5,12,,MOHR.,#mohr,783.0,MALE,no_annotation,no_annotation,no_annotation
2814,2814,2814,GerDracor/klinger-sturm-und-drang.xml,"Komm mit, und mach mir Spaß!",0,28,character_speech,5,12,,KAPITÄN.,#kapitaen,784.0,MALE,joy,positive,emotions of pleasure
2815,2815,2815,GerDracor/klinger-sturm-und-drang.xml,Ab.,0,3,stage_direction,5,12,speech_part,,#kapitaen,784.0,MALE,no_annotation,no_annotation,no_annotation
2816,2816,2816,GerDracor/klinger-sturm-und-drang.xml,"Ja weinen für Freude, wenn dir das Spaß macht.",0,46,character_speech,5,12,,MOHR.,#mohr,785.0,MALE,joy,positive,emotions of pleasure
2817,2817,2817,GerDracor/klinger-sturm-und-drang.xml,Ab.,0,3,stage_direction,5,12,speech_part,,#mohr,785.0,MALE,no_annotation,no_annotation,no_annotation
2818,2818,2818,GerDracor/klinger-sturm-und-drang.xml,"Komm, Bushy, die Allee hinab, ich will versuchen, ob ich mich mit dir vertragen kann.",0,85,character_speech,5,12,,BERKLEY.,#berkley,786.0,MALE,no_annotation,no_annotation,no_annotation
2819,2819,2819,GerDracor/klinger-sturm-und-drang.xml,"Ich kann dir noch über keine meiner Empfindungen Wort geben, haß dich noch, und – es
              fällt mir so vieles ein – Komm nur!",100,234,character_speech,5,12,,BERKLEY.,#berkley,786.0,MALE,abhorrence,negative,emotions of rejection
2820,2820,2820,GerDracor/klinger-sturm-und-drang.xml,Ab.,0,3,stage_direction,5,12,inner_speech,,#berkley,786.0,MALE,no_annotation,no_annotation,no_annotation
2821,2821,2821,GerDracor/klinger-sturm-und-drang.xml,Wild und Caroline in allem Gefühl der Liebe sich umarmend.,0,58,stage_direction,5,12,speech_part,,#berkley,786.0,MALE,love,positive,emotions of affection
2822,2822,2822,GerDracor/klinger-sturm-und-drang.xml,Der Vorhang fällt zu.,0,21,stage_direction,5,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation
