,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre,date
15,3327,3327,GerDracor/lessing-minna-von-barnhelm.xml,So seh Er mich doch an!,0,23,character_speech,5,15,,FRANZISKA.,#franziska,1127.0,FEMALE,love,positive,emotions of affection,comedies1740_1770,,
16,3328,3328,GerDracor/lessing-minna-von-barnhelm.xml,"Ich fürchte, ich habe Sie schon zu viel angesehen, Frauenzimmerchen!",0,68,character_speech,5,15,,WERNER.,#paul_werner,1128.0,MALE,love,positive,emotions of affection,comedies1740_1770,,
17,3329,3329,GerDracor/lessing-minna-von-barnhelm.xml,"– Nun, da seh
              ich Sie ja!",69,108,character_speech,5,15,,WERNER.,#paul_werner,1128.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
18,3330,3330,GerDracor/lessing-minna-von-barnhelm.xml,Was gibts denn?,109,124,character_speech,5,15,,WERNER.,#paul_werner,1128.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
19,3331,3331,GerDracor/lessing-minna-von-barnhelm.xml,Herr Wachtmeister – – braucht Er keine Frau Wachtmeisterin?,0,59,character_speech,5,15,,FRANZISKA.,#franziska,1129.0,FEMALE,love,positive,emotions of affection,comedies1740_1770,,
20,3332,3332,GerDracor/lessing-minna-von-barnhelm.xml,"Ist das Ihr Ernst, Frauenzimmerchen?",0,36,character_speech,5,15,,WERNER.,#paul_werner,1130.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
21,3333,3333,GerDracor/lessing-minna-von-barnhelm.xml,Mein völliger!,0,14,character_speech,5,15,,FRANZISKA.,#franziska,1131.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
22,3334,3334,GerDracor/lessing-minna-von-barnhelm.xml,Zöge Sie wohl auch mit nach Persien?,0,36,character_speech,5,15,,WERNER.,#paul_werner,1132.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
23,3335,3335,GerDracor/lessing-minna-von-barnhelm.xml,Wohin Er will!,0,14,character_speech,5,15,,FRANZISKA.,#franziska,1133.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
24,3336,3336,GerDracor/lessing-minna-von-barnhelm.xml,Gewiß?,0,6,character_speech,5,15,,WERNER.,#paul_werner,1134.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
25,3337,3337,GerDracor/lessing-minna-von-barnhelm.xml,– Holla!,7,15,character_speech,5,15,,WERNER.,#paul_werner,1134.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
26,3338,3338,GerDracor/lessing-minna-von-barnhelm.xml,Herr Major!,16,27,character_speech,5,15,,WERNER.,#paul_werner,1134.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
27,3339,3339,GerDracor/lessing-minna-von-barnhelm.xml,nicht groß getan!,28,45,character_speech,5,15,,WERNER.,#paul_werner,1134.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
28,3340,3340,GerDracor/lessing-minna-von-barnhelm.xml,"Nun habe ich wenigstens ein eben so
              gutes Mädchen, und einen eben so redlichen Freund, als Sie!",46,155,character_speech,5,15,,WERNER.,#paul_werner,1134.0,MALE,friendship,positive,emotions of affection,comedies1740_1770,,
29,3341,3341,GerDracor/lessing-minna-von-barnhelm.xml,"– Geb Sie mir Ihre Hand,
              Frauenzimmerchen!",156,212,character_speech,5,15,,WERNER.,#paul_werner,1134.0,MALE,love,positive,emotions of affection,comedies1740_1770,,
30,3342,3342,GerDracor/lessing-minna-von-barnhelm.xml,Topp!,213,218,character_speech,5,15,,WERNER.,#paul_werner,1134.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
31,3343,3343,GerDracor/lessing-minna-von-barnhelm.xml,"– Über zehn Jahr ist Sie Frau Generalin, oder Witwe!",219,271,character_speech,5,15,,WERNER.,#paul_werner,1134.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,
0,1212,1212,GerDracor/lessing-der-misogyn.xml,Lelio oder Hilaria.,0,19,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
1,1213,1213,GerDracor/lessing-der-misogyn.xml,Lisette.,20,28,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
2,1214,1214,GerDracor/lessing-der-misogyn.xml,Wumshäter.,29,39,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
3,1215,1215,GerDracor/lessing-der-misogyn.xml,Valer.,40,46,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
4,1216,1216,GerDracor/lessing-der-misogyn.xml,Laura.,47,53,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
5,1217,1217,GerDracor/lessing-der-misogyn.xml,Leander.,54,62,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
6,1218,1218,GerDracor/lessing-der-misogyn.xml,"in einer halb männlichen und halb weiblichen Kleidung, welche von dem Geschmacke
              der Schauspielerin abhängen wird.",0,128,stage_direction,3,9,speech_part,,#hilaria_als_lelio,448.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
7,1219,1219,GerDracor/lessing-der-misogyn.xml,"Mein Herr, Sie haben den Lelio und die Hilaria beide zugleich zu sehen verlangt.",0,80,character_speech,3,9,,LELIO,#hilaria_als_lelio,448.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
8,1220,1220,GerDracor/lessing-der-misogyn.xml,Nun?,0,4,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,449.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
9,1221,1221,GerDracor/lessing-der-misogyn.xml,"– Ich weiß nicht, was mir ahndet.",5,38,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,449.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
10,1222,1222,GerDracor/lessing-der-misogyn.xml,Hier sind sie beide.,0,20,character_speech,3,9,,LELIO.,#hilaria_als_lelio,450.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
11,1223,1223,GerDracor/lessing-der-misogyn.xml,Was?,0,4,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,451.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
12,1224,1224,GerDracor/lessing-der-misogyn.xml,"Ja, mein Herr, hier sind sie beide; und Sie waren gefangen.",0,59,character_speech,3,9,,LISETTE.,#lisette,452.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
13,1225,1225,GerDracor/lessing-der-misogyn.xml,"Was, ich gefangen?",0,18,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,453.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1748.0
14,1226,1226,GerDracor/lessing-der-misogyn.xml,sachte zur Laura.,0,17,stage_direction,3,9,speech_part,,#lisette,454.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
15,1227,1227,GerDracor/lessing-der-misogyn.xml,Hatte ich nicht Recht?,0,22,character_speech,3,9,,LISETTE,#lisette,454.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
16,1228,1228,GerDracor/lessing-der-misogyn.xml,Mamsell?,23,31,character_speech,3,9,,LISETTE,#lisette,454.0,FEMALE,being moved,being moved,being moved,comedies1740_1770,,1748.0
17,1229,1229,GerDracor/lessing-der-misogyn.xml,Sie stutzen?,32,44,character_speech,3,9,,LISETTE,#lisette,454.0,FEMALE,being moved,being moved,being moved,comedies1740_1770,,1748.0
18,1230,1230,GerDracor/lessing-der-misogyn.xml,Ich gefangen?,0,13,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,455.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1748.0
19,1231,1231,GerDracor/lessing-der-misogyn.xml,Wie soll ich das verstehn?,14,40,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,455.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1748.0
20,1232,1232,GerDracor/lessing-der-misogyn.xml,"Sie werden die Gütigkeit haben, und es so verstehen, daß eben dieselbe Person nicht
              eine Hand breit größer sein kann, als sie wirklich ist.",0,153,character_speech,3,9,,LELIO.,#hilaria_als_lelio,456.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
21,1233,1233,GerDracor/lessing-der-misogyn.xml,Nun?,0,4,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,457.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
22,1234,1234,GerDracor/lessing-der-misogyn.xml,–,5,6,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,457.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
23,1235,1235,GerDracor/lessing-der-misogyn.xml,Daß eben dieselben Augen nicht zugleich grau und schwarz sein können.,0,69,character_speech,3,9,,LELIO.,#hilaria_als_lelio,458.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
24,1236,1236,GerDracor/lessing-der-misogyn.xml,Nun?,0,4,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,459.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
25,1237,1237,GerDracor/lessing-der-misogyn.xml,–,5,6,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,459.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
26,1238,1238,GerDracor/lessing-der-misogyn.xml,Daß eben dieselbe Nase –,0,24,character_speech,3,9,,LELIO.,#hilaria_als_lelio,460.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
27,1239,1239,GerDracor/lessing-der-misogyn.xml,"Kurz, liebster Vater,",0,21,character_speech,3,9,,VALER.,#valer,461.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
28,1240,1240,GerDracor/lessing-der-misogyn.xml,Indem er ihm zu Fuße fällt.,0,27,stage_direction,3,9,inner_speech,,#valer,461.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
29,1241,1241,GerDracor/lessing-der-misogyn.xml," verzeihen Sie meiner
              unschuldigen List.",0,54,character_speech,3,9,,VALER.,#valer,461.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
30,1242,1242,GerDracor/lessing-der-misogyn.xml,"Lelio ist Hilaria, und Hilaria hatte die Liebe, mir nur deswegen in
              Mannskleidern hieher zu folgen, damit sie Gelegenheit haben könnte, die Gewogenheit
              eines Mannes zu erlangen, von welchem sie es wußte, wie unerbittlich er gegen ihr
              Geschlecht sei.",55,346,character_speech,3,9,,VALER.,#valer,461.0,MALE,love,positive,emotions of affection,comedies1740_1770,,1748.0
31,1243,1243,GerDracor/lessing-der-misogyn.xml,"Steh auf, mein Sohn, steh auf, und mache der Possen einmal ein Ende.",0,68,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,anger,negative,emotions of rejection,comedies1740_1770,,1748.0
32,1244,1244,GerDracor/lessing-der-misogyn.xml,"Ich sehe nun
              wohl, wie es ist.",69,113,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
33,1245,1245,GerDracor/lessing-der-misogyn.xml,"Deine Hilaria ist gar nicht da, und der leichtfertige Lelio hat mit
              seinem Jungfergesichtchen ihre Rolle gespielt.",114,242,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
34,1246,1246,GerDracor/lessing-der-misogyn.xml,"Pfui, Lelio –",243,256,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,abhorrence,negative,emotions of rejection,comedies1740_1770,,1748.0
35,1247,1247,GerDracor/lessing-der-misogyn.xml,"Indem er auf ihn
                los geht.",0,42,stage_direction,3,9,inner_speech,,#wumshaeter,462.0,MALE,anger,negative,emotions of rejection,comedies1740_1770,,1748.0
36,1248,1248,GerDracor/lessing-der-misogyn.xml," Nein, nein, so leicht hintergeht man mich nicht.",0,49,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,fear,negative,emotions of anxiety,comedies1740_1770,,1748.0
37,1249,1249,GerDracor/lessing-der-misogyn.xml,"Legen Sie immer
              diesen zweiten Habit wieder ab, mein Guter –",50,124,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
38,1250,1250,GerDracor/lessing-der-misogyn.xml,"Indem er sie auf die Achsel
                klopfen will.",0,57,stage_direction,3,9,inner_speech,,#wumshaeter,462.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
39,1251,1251,GerDracor/lessing-der-misogyn.xml," Himmel, was seh ich?",0,21,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1748.0
40,1252,1252,GerDracor/lessing-der-misogyn.xml,"O weh, meine arme Augen!",22,46,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,compassion,negative,emotions of suffering and empathy,comedies1740_1770,,1748.0
41,1253,1253,GerDracor/lessing-der-misogyn.xml,"Wo geraten die
              hin.",47,80,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
42,1254,1254,GerDracor/lessing-der-misogyn.xml,Es ist ein Weibsbild!,81,102,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1748.0
43,1255,1255,GerDracor/lessing-der-misogyn.xml,Es ist wirklich ein Weibsbild!,103,133,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,being moved,being moved,being moved,comedies1740_1770,,1748.0
44,1256,1256,GerDracor/lessing-der-misogyn.xml,"Und das listigste, das
              verschlagenste, das gefährlichste vielleicht von allen, die in der Welt sind.",134,248,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,abhorrence,negative,emotions of rejection,comedies1740_1770,,1748.0
45,1257,1257,GerDracor/lessing-der-misogyn.xml,"Ich bin
              betrogen!",249,280,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1748.0
46,1258,1258,GerDracor/lessing-der-misogyn.xml,Ich bin verraten!,281,298,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,despair,negative,emotions of anxiety,comedies1740_1770,,1748.0
47,1259,1259,GerDracor/lessing-der-misogyn.xml,"Mein Sohn, mein Sohn, wie hast du das tun können!",299,348,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,462.0,MALE,compassion,negative,emotions of suffering and empathy,comedies1740_1770,,1748.0
48,1260,1260,GerDracor/lessing-der-misogyn.xml,Lassen Sie mich nochmals zu Ihren Füßen um Vergebung bitten.,0,60,character_speech,3,9,,VALER.,#valer,463.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1748.0
49,1261,1261,GerDracor/lessing-der-misogyn.xml,"Was hilft dir meine Vergebung, wenn du meinem Rate nicht mehr folgen kannst?",0,76,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,464.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1748.0
50,1262,1262,GerDracor/lessing-der-misogyn.xml,"freilich
              vergeb ich dir, aber –",77,122,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,464.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
51,1263,1263,GerDracor/lessing-der-misogyn.xml,Auch ich bitte auf das demütigste um Verzeihung –,0,49,character_speech,3,9,,LELIO.,#hilaria_als_lelio,465.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
52,1264,1264,GerDracor/lessing-der-misogyn.xml,"Gehn Sie nur, gehn Sie nur.",0,27,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,466.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
53,1265,1265,GerDracor/lessing-der-misogyn.xml,Ich vergeb auch Ihnen – weil ich muß!,28,65,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,466.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1748.0
54,1266,1266,GerDracor/lessing-der-misogyn.xml,"Nicht, weil Sie müssen, Herr Vater!",0,35,character_speech,3,9,,VALER.,#valer,467.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
55,1267,1267,GerDracor/lessing-der-misogyn.xml,"Lassen Sie uns diese schmerzliche Worte nicht
              hören.",36,102,character_speech,3,9,,VALER.,#valer,467.0,MALE,suffering,negative,emotions of suffering and empathy,comedies1740_1770,,1748.0
56,1268,1268,GerDracor/lessing-der-misogyn.xml,"Vergeben Sie uns, weil Sie uns lieben.",103,141,character_speech,3,9,,VALER.,#valer,467.0,MALE,love,positive,emotions of affection,comedies1740_1770,,1748.0
57,1269,1269,GerDracor/lessing-der-misogyn.xml,"Nun ja doch, weil ich dich liebe.",0,33,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,468.0,MALE,love,positive,emotions of affection,comedies1740_1770,,1748.0
58,1270,1270,GerDracor/lessing-der-misogyn.xml,"Und mich bald lieben werden, wie ich gewiß hoffe.",0,49,character_speech,3,9,,LELIO.,#hilaria_als_lelio,469.0,FEMALE,love,positive,emotions of affection,comedies1740_1770,,1748.0
59,1271,1271,GerDracor/lessing-der-misogyn.xml,Sie hoffen zu viel.,0,19,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
60,1272,1272,GerDracor/lessing-der-misogyn.xml,"Daß ich Sie nicht hasse, das wird alles sein, was ich tun kann.",20,83,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,abhorrence,negative,emotions of rejection,comedies1740_1770,,1748.0
61,1273,1273,GerDracor/lessing-der-misogyn.xml,"Ich sehe wohl, der Mensch soll verliebt, er soll närrisch sein.",98,161,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,love,positive,emotions of affection,comedies1740_1770,,1748.0
62,1274,1274,GerDracor/lessing-der-misogyn.xml,"Was kann ich wider das
              Schicksal?",162,209,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
63,1275,1275,GerDracor/lessing-der-misogyn.xml,"Sei es, mein Sohn, nur auch.",210,238,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
64,1276,1276,GerDracor/lessing-der-misogyn.xml,Sei närrisch!,239,252,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,anger,negative,emotions of rejection,comedies1740_1770,,1748.0
65,1277,1277,GerDracor/lessing-der-misogyn.xml,"durch unsere Narrheit werden wir
              am sichersten klug.",253,319,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
66,1278,1278,GerDracor/lessing-der-misogyn.xml,"Zieh in Frieden; es ist mir lieb, daß ich wenigstens 
              kein Augenzeuge von deiner Torheit sein darf.",320,433,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
67,1279,1279,GerDracor/lessing-der-misogyn.xml,"Mache nur, daß mir meine Tochter nicht
              länger widerspenstig ist –",434,513,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,470.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
68,1280,1280,GerDracor/lessing-der-misogyn.xml,"Sorgen Sie nicht, Herr Vater, ich will Ihnen nicht einen zweiten Verdruß machen.",0,80,character_speech,3,9,,LAURA.,#laura,471.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
69,1281,1281,GerDracor/lessing-der-misogyn.xml,"Ich
              gebe Herr Leandern meine Hand, und würde sie ihm gegeben haben, wenn Lelio auch nicht
              Hilaria wäre.",81,212,character_speech,3,9,,LAURA.,#laura,471.0,FEMALE,love,positive,emotions of affection,comedies1740_1770,,1748.0
70,1282,1282,GerDracor/lessing-der-misogyn.xml,Gegen die Hilaria.,0,18,stage_direction,3,9,inner_speech,,#laura,471.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
71,1283,1283,GerDracor/lessing-der-misogyn.xml," Dieses Ihnen zur Nachricht, wegen der
              triumphierenden Miene!",0,75,character_speech,3,9,,LAURA.,#laura,471.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
72,1284,1284,GerDracor/lessing-der-misogyn.xml,"Sind Sie ungehalten gegen mich, liebste Laura?",0,46,character_speech,3,9,,LELIO.,#hilaria_als_lelio,472.0,FEMALE,anger,negative,emotions of rejection,comedies1740_1770,,1748.0
73,1285,1285,GerDracor/lessing-der-misogyn.xml,Zu Leandern.,0,12,stage_direction,3,9,inner_speech,,#hilaria_als_lelio,472.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
74,1286,1286,GerDracor/lessing-der-misogyn.xml," Wie haben
              Sie es ewig angefangen, mein Herr, daß Sie ein solches Felsenherz zur Liebe haben
              bewegen können?",0,136,character_speech,3,9,,LELIO.,#hilaria_als_lelio,472.0,FEMALE,love,positive,emotions of affection,comedies1740_1770,,1748.0
75,1287,1287,GerDracor/lessing-der-misogyn.xml,"Wenn Sie wüßten, was für Angriffe ich auf dasselbe in meiner
              Verkleidung gewagt, und wie standhaft es gleichwohl –",137,265,character_speech,3,9,,LELIO.,#hilaria_als_lelio,472.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
76,1288,1288,GerDracor/lessing-der-misogyn.xml,"Stille Hilaria, oder ich werde noch ungehalten.",0,47,character_speech,3,9,,LAURA.,#laura,473.0,FEMALE,anger,negative,emotions of rejection,comedies1740_1770,,1748.0
77,1289,1289,GerDracor/lessing-der-misogyn.xml,"Zu Leandern, welcher der
                Hilaria antworten will.",0,64,stage_direction,3,9,inner_speech,,#laura,473.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
78,1290,1290,GerDracor/lessing-der-misogyn.xml," Antworten Sie ihr nicht, Leander, ich verspreche
              Ihnen, daß Sie nie einen gefährlichem Nebenbuhler haben sollen, als Lelio war.",0,142,character_speech,3,9,,LAURA.,#laura,473.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
79,1291,1291,GerDracor/lessing-der-misogyn.xml,Wie glücklich bin ich!,0,22,character_speech,3,9,,LEANDER.,#leander,474.0,MALE,joy,positive,emotions of pleasure,comedies1740_1770,,1748.0
80,1292,1292,GerDracor/lessing-der-misogyn.xml,Und wie glücklich bin auch ich!,0,31,character_speech,3,9,,VALER.,#valer,475.0,MALE,joy,positive,emotions of pleasure,comedies1740_1770,,1748.0
81,1293,1293,GerDracor/lessing-der-misogyn.xml,"Über Jahr und Tag, hoff ich, sollt ihr anders exklamieren!",0,58,character_speech,3,9,,WUMSHÄTER.,#wumshaeter,476.0,MALE,anger,negative,emotions of rejection,comedies1740_1770,,1748.0
82,1294,1294,GerDracor/lessing-der-misogyn.xml,Freilich anders; besonders wenn mehr Stimmen dazu kommen –,0,58,character_speech,3,9,,LISETTE.,#lisette,477.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
83,1295,1295,GerDracor/lessing-der-misogyn.xml,"Gegen die
                Zuschauer.",0,36,stage_direction,3,9,inner_speech,,#lisette,477.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1748.0
84,1296,1296,GerDracor/lessing-der-misogyn.xml," Lachen Sie doch, meine Herren, diese Komödie schließt sich wie
              ein Hochzeitkarmen!",0,97,character_speech,3,9,,LISETTE.,#lisette,477.0,FEMALE,joy,positive,emotions of pleasure,comedies1740_1770,,1748.0
0,1087,1087,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,Die Vorigen.,0,12,stage_direction,3,18,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1767.0
1,1088,1088,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,Laßt ihn gehn.,0,14,character_speech,3,18,,LEANDER.,#apollo-leander,606.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1767.0
2,1089,1089,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,"Meine liebe Critik, gieb dich zufrieden, und übe deine Pflichten
              wieder so aus, wie du sie anfangs erfüllet hast.",15,142,character_speech,3,18,,LEANDER.,#apollo-leander,606.0,MALE,joy,positive,emotions of pleasure,comedies1740_1770,,1767.0
3,1090,1090,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,"Kein blosser Kützel zu tadeln müsse
              mehr in dir aufsteigen.",143,216,character_speech,3,18,,LEANDER.,#apollo-leander,606.0,MALE,anger,negative,emotions of rejection,comedies1740_1770,,1767.0
4,1091,1091,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,"Lehre deine Schüler, daß sie allezeit das Gute, das Schöne in
              einem Werke aufsuchen, und mit Bescheidenheit das tadeln, was zu tadeln ist; keine
              bittere Spötterey, kein falscher Schmuck, Bescheidenheit, Redlichkeit und wahrer Witz.",217,476,character_speech,3,18,,LEANDER.,#apollo-leander,606.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1767.0
5,1092,1092,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,Sie umarmen sich.,0,17,stage_direction,3,18,inner_speech,,#apollo-leander,606.0,MALE,joy,positive,emotions of pleasure,comedies1740_1770,,1767.0
6,1093,1093,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,"nimmt den Prehauser bey der Hand, und will ihn dem Parnasse zuführen.",0,69,stage_direction,3,18,speech_part,,#critik-clarisse,607.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1767.0
7,1094,1094,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,"Kommen sie, mein Theurester.",0,28,character_speech,3,18,,CLARISSE,#critik-clarisse,607.0,FEMALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1767.0
8,1095,1095,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,"Nein, Göttin, so kann ich unmöglich.",0,36,character_speech,3,18,,PREHAUSER.,#prehauser-hannswurst,608.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1767.0
9,1096,1096,GerDracor/klemm-der-auf-den-parnass-versetzte-gruene-hut.xml,"Er legt seinen Hut auf die
              Seite.",0,47,stage_direction,3,18,inner_speech,,#prehauser-hannswurst,608.0,MALE,no_annotation,no_annotation,no_annotation,comedies1740_1770,,1767.0
